"","Name","Code","rating","rating2","DSP","DInd","EPS","PER","BPS","PBR","ROE","ROA","CFO","CFPS","PCFR","EBIT","EBITDA","EV","EVperEBIT","ICR","FOCF","SP01","SP02","SP03","SP04","SP06","SP07","SP08","SP09","SP10"
"117","日本冶金工業","5480","BBB","","NonSP","General",0.000305859079107353,77225.1066371308,0.00355719271180402,6640.06757958895,8.5991074344182,2.93989952242139,11182,0.000721543506873086,32735.3787748167,5988,9963,36604700546,6113009.44321977,9.27592954990215,11182,0.105388160560964,10.6497039044465,0.105388160560964,0.105388160560964,22.8825831702544,19.4970645792564,0.35111997185411,0.584203119502756,0.112706807957989
"118","山陽特殊製鋼","5481","A","","J1","General",0.000174637136265052,104559.662340582,0.00330023642518241,5532.9369316293,5.33597170292556,2.98064879759519,22313,0.000409357960025433,44606.4368672971,11436,29552,99530342582,8703247.86481287,14.8734375,3138,0.15998193185729,4.71954520844613,0.15998193185729,0.0224991396122519,35.8640625,46.175,0.502195678903917,1.29773405937116,0.0631667904852122
"119","愛知製鋼","5482","A","","NonSP","General",0.000237194000505364,122136.31010176,0.00903700593487851,3205.70775417882,2.77777777777778,1.50203795694816,14793,0.00074386492462918,38945.2426654499,8025,25054,57611697475,7179027.72274143,31.6577181208054,1710,0.110130059632379,5.3613395066656,0.110130059632379,0.0127305078058114,100.281879194631,168.147651006711,0.29985427642641,0.936143182752307,0.0467375446627471
"120","三菱製鋼","5632","BBB","","NonSP","General",0.00040388369982676,26591.8134468085,0.00284997397830473,3768.45546021039,16.3123120034964,4.79519347037485,3777,0.000240420604294038,44671.712025417,8154,11577,16872505632,2069230.51655629,5.40920716112532,-168,0.0431425405782037,7.56214908871037,0.0431425405782037,-0.00191896923937999,4.21994884910486,9.8695652173913,1.08966991848189,1.54710677535748,0.175189068408388
"121","大紀アルミニウム工業所","5702","BBB","+","NonSP","General",0.000205321042186506,58785.986431123,0.00100357019782721,12027.061012904,20.7895286500035,9.18138304959669,4521,0.000103623178357356,116479.731574873,11048,13949,52660486645,4766517.61812093,23.2675324675325,-256,0.0840615819419137,3.85561689009965,0.0840615819419137,-0.00475995686289093,12.7428571428571,36.2311688311688,0.684934903905766,0.86478611283323,0.267908239972841
"122","日本軽金属ホールディングス","5703","A","-","NonSP","General",0.000126303054743422,151856.976372925,0.00334072386329267,5741.27069008807,4.10566718402618,1.54451578542474,41942,0.00067655207178143,28349.6286538553,13627,32784,1.18904e+11,8725618.2578704,7.57986447241046,17696,0.139876138482113,9.14626037091264,0.139876138482113,0.0590159779357081,41.6021297192643,31.7366892545983,0.151295118187168,0.363987609499384,0.0667496118069468
"123","三井金属鉱業","5706","A","-","J1","General",0.000954925505548181,32515.6253755894,0.00367491162130762,8449.18278305471,27.4987560876317,9.19397688146837,27565,0.000481092984618847,64540.5378849991,62238,96449,1.77906e+11,2858478.7428902,32.762874251497,1130,0.0716819314204283,3.98703978268308,0.0716819314204283,0.00293853011083199,17.5059880239521,57.7538922155689,0.608869192615854,0.943552568504877,0.32431249430064
"124","東邦亜鉛","5707","BBB","-","J2","General",0.000519450082186763,36115.1160493127,0.0030520728649273,6146.64224290951,17.0195832529423,6.21023452281427,4313,0.000317470342138516,59092.1340041734,7942,14560,25486437396,3209070.43515487,12.6469534050179,1581,0.0597608457690762,4.95679945054945,0.0597608457690762,0.0219063058569231,8.72939068100358,26.0931899641577,0.590966589776025,1.08341394448992,0.204235403031901
"125","三菱マテリアル","5711","A","-","J1","General",0.000329615584996935,68989.4563092684,0.00467256956989011,4866.70121436733,7.94907865077866,2.12920759344176,78442,0.000596564585919328,38118.2533069019,62932,128426,2.99007e+11,4751271.21337316,9.81453804347826,1617,0.0551961051288709,11.0659134443181,0.0551961051288709,0.00113781012714342,18.763134057971,29.0819746376812,0.365142820672009,0.745150827681043,0.104849270426881
"126","住友金属鉱山","5713","AA","-","J1","General",0.000424253968640404,104135.7377082,0.00420537847875041,10505.5942582195,11.0760797649389,6.5418380391506,91522,0.000314709729515615,140383.33059483,135521,181512,1.28482e+12,9480597.103032,32.8397657705616,52255,0.138038901021996,3.65273921283441,0.138038901021996,0.0788140859345778,25.3603939313282,48.3130157040192,0.898227683660755,1.20305416368409,0.116135489833721
"127","DOWAホールディングス","5714","A","+","J1","General",0.000626883331914269,67556.4301106536,0.00446392231576575,9487.17226785682,14.6252422799722,6.49321353916898,3088,4.98151242653439e-05,850143.417778497,54266,76568,2.62524e+11,4837725.27918033,42.7032967032967,-30399,0.00959736445432084,4.20221241249608,0.00959736445432084,-0.0944787182794362,4.39340659340659,84.1406593406593,0.715457230249974,1.00949266954963,0.202880236879295
"128","古河機械金属","5715","BBB","","J2","General",0.000244946492035914,52133.8350015141,0.0023331110098392,5473.37865457166,10.79546692819,4.53876990035506,6042,0.000149385959915311,85483.2676861966,11562,15441,51648990336,4467132.87804878,21.7258771929825,2639,0.0487611976434509,8.02473933035425,0.0487611976434509,0.0212977160842547,14.25,33.8618421052632,0.520951608542849,0.695728575290619,0.134184413625022
"129","UACJ","5741","BBB","+","J2","General",7.18628151480855e-05,399650.360771667,0.00406481161006785,7065.5180990099,1.89716108662045,0.473832132722113,38623,0.000799181546059461,35936.765734407,11310,44408,1.38799e+11,12272236.9584439,0.546756926952141,15725,0.0719888017833645,12.0814718068816,0.0719888017833645,0.0293095799923208,7.08044710327456,6.9911838790932,0.172476896330863,0.677219629731296,0.0566688629400167
"130","住友電気工業","5802","AA","","J1","General",0.000138977656553087,111384.810939641,0.00238368722940599,6494.14059404831,6.77428742281156,3.26264949374821,169656,0.00021368853815634,72441.8826276701,141840,319931,1.22902e+12,8664833.61534123,20.4182087342709,2825,0.113908344792025,4.655403821449,0.113908344792025,0.00189672675317979,32.3945225758697,59.2026276831976,0.266946209887022,0.602117652815601,0.0775261378794491
"131","住友電気工業","5802","A","","SP","General",0.000138977656553087,111384.810939641,0.00238368722940599,6494.14059404831,6.77428742281156,3.26264949374821,169656,0.00021368853815634,72441.8826276701,141840,319931,1.22902e+12,8664833.61534123,20.4182087342709,2825,0.113908344792025,4.655403821449,0.113908344792025,0.00189672675317979,32.3945225758697,59.2026276831976,0.266946209887022,0.602117652815601,0.0775261378794491
"132","三和ホールディングス","5929","A","+","J1","General",0.000136402597402597,97065.6003046749,0.000785225108225108,16861.4068262885,17.5217429988656,8.39883889230966,50144,0.000217073593073593,60993.1397574984,42731,53024,3.05844e+11,7157426.69256512,61.3015564202335,50144,0.258779693555795,3.65440178032589,0.258779693555795,0.258779693555795,98.556420233463,103.15953307393,0.335874802512124,0.416779984751185,0.24627398997176
"133","LIXIL","5938","A","+","NonSP","General",0.000189247922754701,157148.356331225,0.00177061307636154,16796.4420894898,10.7365767892937,3.40420963432376,151043,0.000482073935351014,61691.7817353998,89987,183613,9.31811e+11,10354951.2707391,10.9138597459967,96084,0.127242644983729,6.46493984630718,0.127242644983729,0.0809437200043469,28.8010307380821,33.7958770476716,0.191779975278121,0.391315374451217,0.165128304878228
"134","東プレ","5975","A","","NonSP","General",0.000307449818799158,51227.8721175266,0.00306602013290036,5136.95256955178,10.2434270983021,5.36137383388747,24718,0.00045755582040325,34422.0296140464,20608,41037,85084372800,4128705.97826087,44.1728723404255,-8700,0.171464642961195,3.51287862173161,0.171464642961195,-0.0603504488131078,66.7393617021277,109.140957446809,0.820937736525515,1.634744851213,0.130833230167573
"135","リクルートホールディングス","6098","A","","SP","General",9.93549358589542e-05,566554.640827409,0.00064936023285879,86685.3206458069,15.4366504789885,7.67099165852155,286597,0.000168988062767022,333100.451465647,206620,326611,9.54656e+12,46203465.2986158,168502,272582,0.261654998886174,3.35360413458212,0.261654998886174,0.248859698134981,286598,326611,0.180344996434472,0.285077241459972,0.197059463088785
"136","牧野フライス製作所","6135","A","-","NonSP","General",9.63692183942205e-05,425447.053355565,0.00650731239104484,6300.6042335424,1.48835189378664,0.856739817509776,18036,0.000724516558131789,56589.4589155023,3590,10596,1.02065e+11,28430362.1169916,8.24398625429553,12642,0.152817671131898,11.1384484711212,0.152817671131898,0.107114714928446,62.979381443299,36.4123711340206,0.133308577794281,0.393464537690308,0.0228884744736129
"137","ディスコ","6146","AA","-","NonSP","General",0.00148158331274809,210248.04836808,0.00699705266569235,44518.7445175786,21.2712427797439,16.2400539774972,56709,0.0015723903896888,198106.018736003,60349,67164,1.12344e+12,18615718.570316,971.527272727273,35683,0.739611863213084,1.14159371091656,0.739611863213084,0.46538591960769,1032.07272727273,1221.16363636364,0.564626741390118,0.62838805048511,0.251851882764866
"138","日本郵政","6178","AA","+","NonSP","General",0.00018432826976218,50399.2144665923,0.00426529206773273,2178.04545444369,5.03484684539959,0.233267065144572,6965155,0.00184856552287592,5025.51837359111,876456,1256284,3.50035e+12,3993754.39269056,52.271016783322,6792779,0.0247283261515032,224.206519385744,0.0247283261515032,0.024116341213811,525.208248664108,94.5498607661624,0.0747803637810065,0.107187781853576,0.06110295996133
"139","豊田自動織機","6201","A","+","SP","General",0.000564726978194003,161848.120471059,0.0101968557390508,8963.54742471897,5.68630529060536,2.82920350689562,382386,0.00117353685531676,77884.217769479,242046,454893,2.97818e+12,12304190.1126232,33.8878453038674,160026,0.120192894026471,6.99381173155006,0.120192894026471,0.0502999274541433,71.4209944751381,83.7740331491713,0.493561470370529,0.927582599758976,0.0828486722857284
"140","瑞光","6279","BBB","+","NonSP","General",7.35416666666667e-05,133529.745042493,0.000954166666666667,10291.7030567686,7.74009647712323,5.00413467217956,1817,6.30902777777778e-05,155649.972482113,2505,2893,28281600000,11290059.8802395,192.545454545455,-6284,0.12240635947184,5.13100587625302,0.12240635947184,-0.423336028024791,166.181818181818,263,0.563427800269906,0.650697255960414,0.0934875909684643
"141","コマツ","6301","A","","SP","General",0.00010919760813893,259071.608638233,0.00206809602601476,13679.2487602788,5.55546549516106,2.80690787274816,354129,0.000363997851714855,77720.2389154799,120003,255532,2.7523e+12,22935259.9518345,7.71734708702601,354129,0.19975507892528,6.93774556611305,0.19975507892528,0.19975507892528,26.724901932297,18.5625454017144,0.206526060355732,0.439772482811438,0.0620451108382343
"142","住友重機械工業","6302","A","+","NonSP","General",0.000356168005233225,84510.6791113649,0.00410826267381843,7326.69802050986,8.92096564485692,4.24717954290549,64131,0.000521791212875201,57685.9081894871,60263,95778,3.69945e+11,6138841.41181156,45.8857442348008,64131,0.121978636477758,5.48931905030383,0.121978636477758,0.121978636477758,68.2232704402516,100.396226415094,0.324957265879029,0.516465443329433,0.12266328507922
"143","月島機械","6332","A","-","NonSP","General",6.3779703588759e-05,181562.46185567,0.00157332035821838,7360.23019057171,4.12953397286712,2.01920675011796,10084,0.000221015302745377,52394.5620785403,5200,10427,52834676400,10160514.6923077,19.2715231788079,5944,0.139414635495154,6.93689460055625,0.139414635495154,0.082177766103054,67.7814569536424,69.0529801324503,0.252844500632111,0.507001847709812,0.0747448612907863
"144","新東工業","6339","BBB","+","NonSP","General",3.56718009631496e-05,227070.116486903,0.00190769933409707,4245.9521032615,1.96829697325057,1.18574186515307,8088,0.000148183629270649,54661.9086053412,3086,7389,44210551680,14326167.103046,13.7112676056338,4829,0.134627228390233,8.13059953985654,0.134627228390233,0.0803801787705778,57.9577464788732,52.0352112676056,0.12257218890257,0.293482146403463,0.0302589068160982
"145","ダイキン工業","6367","AA","","NonSP","General",0.000813823365561627,278500.236772615,0.00579465722024791,39113.6164548321,14.3209806872712,7.36320640856978,374691,0.00127831162794822,177304.183928757,314922,418690,6.64343e+12,21095477.6103289,27.1349107041292,269720,0.24312160849538,3.68092622226468,0.24312160849538,0.175010235749922,43.6221135251962,47.6271186440678,0.364435690678319,0.484518640584352,0.199249245354286
"146","トーヨーカネツ","6369","BBB","","NonSP","General",0.000310198117058816,76531.7347026279,0.00391330155697574,6066.48878302818,7.92676241640171,4.92138043700225,1482,0.000158960445878688,149345.328448043,3755,5578,22132977676,5894268.35579228,49.0169491525424,1482,0.0665170556552962,3.99426317676587,0.0665170556552962,0.0665170556552962,26.1186440677966,94.5423728813559,0.406077646804369,0.603222666810858,0.105646681484399
"147","椿本チエイン","6371","A","","J1","General",0.000317621670663865,104369.452911424,0.00489778415325691,6768.36687013984,6.5444504846844,3.95630783647651,27890,0.000728552380525965,45501.1896002151,16289,28971,1.26903e+11,7790717.66222604,37.996875,27890,0.232730853318647,4.1364813088951,0.232730853318647,0.232730853318647,88.15625,90.534375,0.341961624050048,0.60820002519209,0.0896110290497292
"148","日本精工","6471","A","+","NonSP","General",1.06826423608938e-05,841552.089482085,0.0010401980376503,8642.58504112112,1.06227733934611,0.504411998992718,53842,9.76693547283483e-05,92045.2482255488,18508,73035,4.9559e+11,26777069.3754052,2.1500547645126,20045,0.0906324170552292,8.13404532073663,0.0906324170552292,0.0337418149376336,20.6575392479007,26.6648411829135,0.146609632446134,0.578540874524715,0.033652561125728
"149","ミネベアミツミ","6479","A","+","J1","General",0.000115966399092353,253090.552347205,0.00106302649575242,27609.8480303878,10.9781642546344,5.07048223176159,93763,0.000219544036143847,133686.163903672,60229,108857,1.25348e+12,20811901.243587,30.685873605948,49568,0.179357005813231,4.80238294275977,0.179357005813231,0.0948174446652754,59.0935563816605,67.4454770755886,0.359378729294954,0.649535777364075,0.140676932850933
"150","日本トムソン","6480","BBB","+","NonSP","General",1.70064730037547e-06,3874995.126,0.000808487726598498,8151.02045856121,0.210874369485635,0.123828581617895,5658,7.69780994041952e-05,85608.7647136797,804,4762,48437439075,60245570.988806,1.06837606837607,2708,0.136268394306496,8.71923561528769,0.136268394306496,0.0652200091519954,49.3589743589744,40.7008547008547,0.0690425075139545,0.40893087161872,0.0137595837897043
"151","日立製作所","6501","AA","","NonSP","General",0.000535520886839527,116858.187118204,0.00460449432870409,13591.0689714353,14.7074090441588,4.37455859783294,793128,0.000819148348030433,76396.4184881381,730254,1330926,6.05921e+12,8297400.63046556,22.7636315743261,538378,0.107257424011318,5.55599710276905,0.107257424011318,0.0728067063883328,35.819913952059,58.4303275089999,0.332643376367577,0.606259901808677,0.167394023429992
"152","日立製作所","6501","A","","SP","General",0.000535520886839527,116858.187118204,0.00460449432870409,13591.0689714353,14.7074090441588,4.37455859783294,793128,0.000819148348030433,76396.4184881381,730254,1330926,6.05921e+12,8297400.63046556,22.7636315743261,538378,0.107257424011318,5.55599710276905,0.107257424011318,0.0728067063883328,35.819913952059,58.4303275089999,0.332643376367577,0.606259901808677,0.167394023429992
"153","東芝","6502","BBB","+","J2","General",0.000250353249113201,187734.731490336,0.00286533127508658,16402.9899120756,9.78769190079465,3.2560083367708,145145,0.000318803329875467,147426.31458197,118530,203741,2.13982e+12,18052982.3673332,25.0562761046384,27684,0.0660919828095729,10.7789104794813,0.0660919828095729,0.0126059488931773,32.9070125302264,44.7880852934711,0.143924114726449,0.247390897312761,0.099565048661126
"154","東芝","6502","BB","+","SP","General",0.000250353249113201,187734.731490336,0.00286533127508658,16402.9899120756,9.78769190079465,3.2560083367708,145145,0.000318803329875467,147426.31458197,118530,203741,2.13982e+12,18052982.3673332,25.0562761046384,27684,0.0660919828095729,10.7789104794813,0.0660919828095729,0.0126059488931773,32.9070125302264,44.7880852934711,0.143924114726449,0.247390897312761,0.099565048661126
"155","富士電機","6504","A","","NonSP","General",0.000423879942764553,112295.947974211,0.00308950633840973,15406.9921813144,15.1761283654319,6.0158638416962,26931,0.00018038541714481,263879.424143181,75099,112256,7.10654e+11,9462895.64441604,43.9167244968772,6353,0.0455918252643483,5.26206171607754,0.0455918252643483,0.0107550728121646,19.6891047883414,77.9014573213046,0.3394059638625,0.507335062775121,0.1731876170358
"156","明電舎","6508","A","-","J1","General",0.000248267312488221,95340.7831372202,0.00219067404037205,10804.8936372022,11.7087066866939,4.05039794452069,14601,0.000320706983070027,73805.6894596261,15534,25628,1.07764e+11,6937298.82837646,23.353305785124,14601,0.0814233613276675,6.99711253316685,0.0814233613276675,0.0814233613276675,31.1673553719008,52.9504132231405,0.268285521839001,0.442617571371824,0.163642397012425
"157","日本電産","6594","AA","","NonSP","General",0.000205635072822323,595229.200544786,0.00186818382799131,65518.1776900434,11.1871312909765,5.43498929774692,219156,0.000367535986196441,333028.613787439,156097,252899,7.29852e+12,46756311.7804955,21.9940807174888,130245,0.19188896224317,4.51602418356735,0.19188896224317,0.114040126153798,40.3104932735426,45.3630493273543,0.425845295969533,0.68992901532636,0.149977757515606
"158","オムロン","6645","A","","SP","General",0.000209978554036485,443854.851880758,0.00295453648903329,31544.7111064432,7.13626581506712,5.2789015808547,93831,0.000454949493241219,204857.904854472,43308,68040,1.9222e+12,44384409.3470029,43307,93831,0.444652427957407,3.10142563198119,0.444652427957407,0.444652427957407,93832,68040,0.145157884505163,0.228053534259982,0.0758494045695641
"159","IDEC","6652","BBB","+","NonSP","General",0.000127947807166913,170381.974358974,0.00129756714061934,16800.6720558558,9.89456043572376,4.81688800253819,7443,0.000224021531108759,97312.0748354158,5837,8818,72429377300,12408664.9477471,25.6084337349398,4303,0.164887018165707,5.11907462009526,0.164887018165707,0.0953256535223748,45.8373493975904,53.1204819277108,0.256199798095071,0.387042970636001,0.135903793990617
"160","ジーエス・ユアサコーポレーション","6674","A","-","J1","General",0.000300393126069048,93044.7389584256,0.00283588423479763,9855.83249733555,12.2855334592526,5.75277891612431,35817,0.00043301728966938,64547.076217997,32750,53541,2.31188e+11,7059175.57251908,30.3753056234719,16798,0.181497096411306,3.68581087390971,0.181497096411306,0.085121261566215,44.7860635696821,65.4535452322738,0.339146283370959,0.554449806350061,0.148901538573455
"161","NEC","6701","BBB","","SP","General",0.000578453653099324,95772.5821302532,0.00572412235369163,9678.33959109401,12.0651973663591,4.30225559646772,274907,0.00100753944670297,54985.4402041418,190822,362470,1.51159e+12,7921466.07833478,18.5095578749853,215600,0.130489410643374,5.81217204182415,0.130489410643374,0.102338306899102,33.2395918846019,42.5085024041281,0.221581243475545,0.420897765051098,0.142598741793391
"162","NEC","6701","A","+","NonSP","General",0.000578453653099324,95772.5821302532,0.00572412235369163,9678.33959109401,12.0651973663591,4.30225559646772,274907,0.00100753944670297,54985.4402041418,190822,362470,1.51159e+12,7921466.07833478,18.5095578749853,215600,0.130489410643374,5.81217204182415,0.130489410643374,0.102338306899102,33.2395918846019,42.5085024041281,0.221581243475545,0.420897765051098,0.142598741793391
"163","富士通","6702","A","-","SP","General",0.00140991513306542,131674.592070206,0.00747290527458693,24843.0821987452,20.1260017143184,9.14846878226673,307947,0.00148765357962721,124793.838123606,378691,554519,3.84299e+12,10148089.0752619,95.7843780767969,307947,0.187395370659423,2.96347104427441,0.187395370659423,0.187395370659423,102.065638332786,181.988513291762,0.350559316008916,0.513325643741067,0.261586549420793
"164","サンケン電気","6707","BBB","","NonSP","General",0.000286755231280824,180293.136306795,0.00451230095075078,11457.5691125828,8.61132382502154,3.07994505141801,7629,0.000303967717026734,170083.851356665,9438,22139,1.29757e+11,13748357.7029032,8.07744107744108,-2546,0.0633522113899454,5.43936040471566,0.0633522113899454,-0.0211423161880719,9.56228956228956,24.8473625140292,0.241165197393637,0.565708445125846,0.102018094754251
"165","ルネサスエレクトロニクス","6723","BBB","-","SP","General",3.37518049615598e-05,349907.212768339,0.000320698558854961,36825.8592809617,10.5749787984777,4.05323853236668,223889,0.000115871225788743,101923.492390872,82689,226286,2.28195e+12,27596778.2897362,8.64818989523936,201628,0.226305032527261,4.37200710605163,0.226305032527261,0.203803809469901,30.6895637183397,30.0074260708129,0.246326212655166,0.674094176454993,0.132933568583635
"166","パナソニックホールディングス","6752","A","-","SP","General",7.4940513354302e-05,174271.557738806,0.00112822039382694,11575.752460652,7.08911294146492,2.68573155273794,504038,0.000205405649287501,63581.5034557315,259439,621291,3.20475e+12,12352614.6801368,9194.7,272920,0.123582009483223,6.56467098348439,0.123582009483223,0.0669155937214284,25202.9,31064.55,0.131371430047128,0.31460145600858,0.105369417813852
"167","シャープ","6753","BB","+","NonSP","General",0.000108573722847128,153996.745819813,0.00059504420191792,28098.7529096307,18.9645182375289,3.44754585087582,204642,0.000334408112201349,49998.7870806579,77773,156132,1.02319e+12,13156108.1609299,12.0562511340954,168986,0.130921695337496,10.0113173468603,0.130921695337496,0.108110425075508,38.1333696243876,28.3309744148068,0.184595410570688,0.370581701145933,0.244916532566628
"168","シャープ","6753","BB","-","SP","General",0.000108573722847128,153996.745819813,0.00059504420191792,28098.7529096307,18.9645182375289,3.44754585087582,204642,0.000334408112201349,49998.7870806579,77773,156132,1.02319e+12,13156108.1609299,12.0562511340954,168986,0.130921695337496,10.0113173468603,0.130921695337496,0.108110425075508,38.1333696243876,28.3309744148068,0.184595410570688,0.370581701145933,0.244916532566628
"169","ソニーグループ","6758","AA","-","NonSP","General",0.000929200143288166,122417.114140203,0.00445774303680139,25517.39727053,21.0152409350413,4.4461510675079,1350150,0.00107064795102521,106244.073872348,1183961,1847698,1.43445e+13,12115686.2430435,96.165449322938,1350150,0.0651453774719019,11.2167599899984,0.0651453774719019,0.0651453774719019,111.80426754206,151.637094788675,0.301510607716685,0.470539609714258,0.227444001355872
"170","ソニーグループ","6758","A","","SP","General",0.000929200143288166,122417.114140203,0.00445774303680139,25517.39727053,21.0152409350413,4.4461510675079,1350150,0.00107064795102521,106244.073872348,1183961,1847698,1.43445e+13,12115686.2430435,96.165449322938,1350150,0.0651453774719019,11.2167599899984,0.0651453774719019,0.0651453774719019,111.80426754206,151.637094788675,0.301510607716685,0.470539609714258,0.227444001355872
"171","TDK","6762","A","-","SP","General",0.000612235485275216,203189.790516763,0.00776519702704807,16020.198787833,7.90602847126865,3.30386065320165,222814,0.00171936775165253,72352.1770606874,82866,231065,1.61211e+12,19454420.3895446,22.5014180374362,222814,0.159707727418689,6.0378508211975,0.159707727418689,0.159707727418689,64.1917186613727,65.5317640385706,0.190795684268209,0.532018014450242,0.0893500914623791
"172","タムラ製作所","6768","BBB","","NonSP","General",2.74007446985992e-05,313860.082804233,0.00058163758907613,14785.8394325239,4.73614968571846,2.49055609241852,5049,6.09992768885483e-05,140985.277837195,3462,6953,71183466780,20561371.1091854,6.55491329479769,1285,0.117634724260851,6.17301884078815,0.117634724260851,0.0299387246336292,15.5924855491329,20.0953757225434,0.163147973609802,0.327662582469369,0.0730325819823431
"173","横河電機","6841","A","+","NonSP","General",0.00011735340159392,142646.056889989,0.00117178436174718,14285.9049382089,10.2243426536457,6.07304062371769,32842,0.000122259878668555,136921.451111382,40368,57842,4.49677e+11,11139442.1323821,55.6961130742049,24153,0.160745925309579,3.53220842986065,0.160745925309579,0.118217414712936,59.0247349823322,102.194346289753,0.245892951775305,0.352332048072413,0.133174540859921
"174","デンソー","6902","A","+","SP","General",0.000245896619750026,304274.211154511,0.00517386017237136,14461.1561788125,4.97950147673664,2.86291440321386,437235,0.000554905516489565,134833.76498638,260459,596072,5.8954e+12,22634656.5102377,42.9607538802661,41687,0.16248248306278,4.51449992618341,0.16248248306278,0.0154914571601956,97.9478935698448,132.166740576497,0.393748318180581,0.901110529928071,0.0682223996953214
"175","カシオ計算機","6952","BBB","","SP","General",6.91372743746862e-05,257024.885067009,0.000818061355462594,21722.0870798273,8.45135562424786,5.39352102834701,24587,9.49228370030383e-05,187204.687102127,22770,34007,4.6028e+11,20214317.0838823,76.8583690987124,20967,0.204664829813623,3.5325962301879,0.204664829813623,0.174531560853388,106.523605150215,145.952789699571,0.231965852018622,0.346441050926539,0.109884806748481
"176","ローム","6963","AA","-","NonSP","General",0.000393320388349515,270008.886255924,0.00747077669902913,14215.3894137676,5.26833226697461,4.37381240283296,45975,0.000446359223300971,237924.959216966,51826,92800,1.09386e+12,21106394.4738162,426.442105263158,13598,0.293301435406699,1.68911637931034,0.293301435406699,0.0867496012759171,484.947368421053,976.842105263158,0.440566158031198,0.788880860288179,0.0698007837200642
"177","日東電工","6988","AA","","NonSP","General",0.000623136882820378,129987.491084441,0.00478561380198248,16925.7285170912,13.0359228237608,9.66144563469755,116309,0.00077664410312854,104294.875443861,118649,172610,1.21304e+12,10223769.2690204,121.352405721717,116309,0.466703315223061,1.44379815769654,0.466703315223061,0.466703315223061,152.247074122237,224.46033810143,0.487366963922629,0.709019137478486,0.168668481544399
"178","日本ケミコン","6997","BBB","","NonSP","General",0.000111051860480468,227461.295026596,0.00255498039289814,9886.57293426325,4.37149999031139,1.61780735471287,2067,0.000101748313658301,248259.64275762,3511,9560,51315268158,14615570.5377385,3.10316368638239,-1146,0.0236112538980844,9.15721757322176,0.0236112538980844,-0.0130907097083719,3.84319119669876,13.1499312242091,0.166028278242777,0.452073580176857,0.0765883186998964
"179","三井E&Sホールディングス","7003","BB","+","J3","General",0.000116295417653681,43767.8465987169,0.00115406113911482,4410.51156432154,14.3151283532566,1.26087971932901,7478,8.99893556720015e-05,56562.2451898903,12868,27994,42297246953,3287010.17663973,3.46877243359655,7478,0.0111520726331299,23.9532757019361,0.0111520726331299,0.0111520726331299,3.68413496051687,10.0480976310122,0.41688534681051,0.906923251368776,0.127876932861629
"180","日立造船","7004","BBB","+","NonSP","General",4.03490076361907e-05,195296.005072801,0.00075297193676582,10465.1974598766,5.43651202001092,1.59967950509624,22680,0.000133243374081072,59139.9013597884,11245,26410,1.34129e+11,11927879.0573588,9.30623306233062,12169,0.0753065554555748,11.4035971223022,0.0753065554555748,0.0404058850678523,31.7317073170732,35.7859078590786,0.154432465838083,0.362699993133283,0.0908074147948657
"181","三菱重工業","7011","BBB","+","SP","General",0.00014629565022675,214907.278181339,0.00426656865525035,7368.91927458159,3.61219958107121,1.02593641252143,-94948,-0.000281440166097243,-111711.133616717,148883,387141,1.06067e+12,7124184.76253165,4.73383848072127,-94948,-0.0281633073169487,8.70829232760157,-0.0281633073169487,-0.0281633073169487,-8.1068482639555,37.1322654901209,0.25516296989453,0.663501187697307,0.109093133968329
"182","三菱重工業","7011","AA","-","J1","General",0.00014629565022675,214907.278181339,0.00426656865525035,7368.91927458159,3.61219958107121,1.02593641252143,94948,0.000281440166097243,111711.133616717,148883,387141,1.06067e+12,7124184.76253165,4.73383848072127,94948,0.0281633073169487,8.70829232760157,0.0281633073169487,0.0281633073169487,10.1068482639555,37.1322654901209,0.25516296989453,0.663501187697307,0.109093133968329
"183","川崎重工業","7012","A","","NonSP","General",8.79097033279736e-05,259129.528796296,0.00288947487909603,7883.78544655378,3.15644925247081,0.748137297048403,34601,0.000207091751419609,109999.552584029,29554,106017,3.80609e+11,12878425.9321919,3.8754617414248,34601,0.023371158392435,13.9647415037211,0.023371158392435,0.023371158392435,10.1295514511873,27.9728232189974,0.154601856017409,0.554592439920068,0.0619361923513392
"184","IHI","7013","A","-","J1","General",0.000178542851131181,140918.551712351,0.00211874254888904,11874.9680149637,9.18212980726072,1.50674535474286,36380,0.000235195311733801,106974.921457944,48731,128916,3.89175e+11,7986189.48923683,5.83498837946334,36380,0.0241701236542995,11.6755406621366,0.0241701236542995,0.0241701236542995,8.68645679273188,27.2376927952673,0.270766888550568,0.716303466056208,0.153782068173319
"185","名村造船所","7014","BB","+","NonSP","General",0.000273822329178376,7523.12642355055,0.000584055893503563,3527.05969225432,47.2127956881924,16.9600760115452,26636,0.000385472837587613,5344.08601366572,19485,31924,14234507506,730536.695201437,71.6704545454545,22857,0.374080107859109,2.23042225285052,0.374080107859109,0.321007246783889,101.893939393939,120.924242424242,0.198012255723911,0.324421003424692,0.404227952617057
"186","じもとホールディングス","7161","BBB","","NonSP","Bank",5.26642339383624e-05,120954.954124186,0.00235010863789722,2710.51299385871,2.2451508527959,0.0979379721171457,96884,0.00195566180179544,3257.2093979398,3801,5499,31557147531,8302327.68508287,4.97900763358779,95654,0.0380309212225604,463.267139479905,0.0380309212225604,0.0375480960594401,185.893129770992,10.4942748091603,0.0862119803125496,0.124724988092268,0.212643356643357
